feedback,seller_id,order_id,store_id
No lo recomiendo la entrega para retirara del local de Walmart Sarandi un * esperas 40 minutos que te traigan el producto y el gerente un prepo,167520920,1845831886,12875073
No lo recomiendo .por falta de atención y mala predisposición para reparar los errores que ocasiona...más de un mes para una devolución. Eviten comprar.. gracia,,1827202822,12875073
"Estafador, entrega mercaderia sin factura",,1844416136,12875073
Esta mal hecho la mesa no coinciden los tornillos tardan mucho la entraga,167520920,1855317563,12875073
Mande una persona a retirarlo y habiendo mandado los datos de la persona  Nombre..C.I. etc..no entegaron la compra,322180310,1831886432,12877011
"Péssimo. Jamais compraria de novo. Loja não cumpre prazos, não alinha processos com a loja e eu fiquei sem o livro. Não recomendo. 1a vez que compro e não receb",,1824475843,12877013
Atendimento horrível...,,1823475812,12877013
não recebi o produto quero cancelar a compra,,1851665318,12877013
Desastre. De lo que ofrecen en el kit tuve que dar mil vueltas para cambiar las partes.,171190356,1870670198,12877023
"Consultè antes de comprar , me dijeron que seguramente tenían , esa fue la respuesta que me dieron ,cuando fui a retirar me dijeron que no tenían .",,1805241759,12878025
Cuando fui a buscar el producto no tenian en stock,,1849270868,12878025
No embalan bien los productos y si estos te llegan rotos no tienen la cortesía mínima de cambiartelo.,171190356,1843787986,12878026
No se hacen cargo si el producto llega roto y tampoco lo embalan bien,171190356,1843788169,12878026
Comentario moderado por MercadoLibre,,1844860606,12879002
"No lo recomiendo ,compre una mampara con ángulo recto y me entregaron una con curva, les escribí y no se tomaron el tiempo ni para contestar",216505392,1847122677,12880010
No lo recomiendo no cumplió con la entrega ni la facturación. Un * el servicio de atención al cliente de Stables Argentina s.a de la marca Brother.,132272814,1795132453,12883011
No lo recomiendo!!! En la publicación decía teléfono inalámbrico dúo! Y cuando hice la compra me dicen que es uno! No supieron contestarme!!! I,132272814,1814389344,12884001
el producto recibido no corresponde al publicado. al hacer el reclamo la empresa no se hizo cargo del cambio.,132272814,1848592883,12884008
"Mala atención, malos modos y pésima predisposición. No compro más.",,1820456807,12889021
No tienen la logística ni las ganas de atender para un producto como el que les compré.,716559,1847275081,12889022
Me atendieron pero de todas las cajas solo una atendia mercado libre y eso mehizo perder mucho tiempo,287528509,1844621852,12890057
"Atendimento horrível , informações desencontradas, fui retirar o produto e minha decepção foi maior ainda, não compro mais por essa loja",,1796766043,12892001
"Lo necesitaba pronto, iba a estar el miercoles fui y no estaba, y de hecho llego el viernes. Todo bien pero prefería que me dijeran bien para no ir al pedo.",,1800469590,12893003
Comentario moderado por MercadoLibre,,1856609317,12893004
Tenía como disponible una sede para retirar que NO me pudo dar el producto. Así que no obtuve mi producto cuando lo necesitaba y tuve que ir otro dia a otra sed,,1792674734,12894008
"La pintura malisima, es pintura de obra que la venden como normal, me lo dijeron en el local cuando tuve que ir por otra pintura porque esta no cubria nada.",,1829731171,12895011
"Respondió todas mis preguntas antes de comprar, una vez efectuada la compra no volvió a responder. No recomiendo este tipo de atención.",,1797031880,12895021
"me lo enviaban a la sucursal de Canelones,a alguien se le olvidó cargarlo en el camión! Mañana 2 semanas y aún no lo recibo no RECOMIENDO!",,1858643359,12897052
No entregaron el producto la fecha que correspondía. No daban solución,193140179,1797368744,12897066
compre algo que nunca me llego... me confirmaron que si tenian el producto en stock antes de que yo realice la compra.Me hicieron ir a buscar y no estaba,193140179,1841039431,12898001
Acordamos enviar 2 productos en un mismo envío. Sólo recibí uno y me dieron por retirado el otro. También tardan mucho en responder por todos los medios,193140179,1791887421,12899002
Pensé que era de mejor califad,139386086,1853819516,12901014
PÉSIMA EXPERIENCIA. LA PRIMERA VEZ QUE ME PASA EN AÑOS QUE COMPRO POR MERCADO LIBRE.,139386086,1850013101,12901014
"Excelente producto.  El servicio de atención al cliente es pésimo, la logística totalmente desorganizada. Tuve q",139386086,1837341003,12901014
"Pésima atención, no cumplieron con la fecha de entrega, no enviaron instructivo para armar.",139386086,1846383311,12901014
Mucha burocracia para la entregar del producto. Las preguntas las responden rápido antes de la compra y luego no responden. Muy mala experiencia.,139386086,1844971321,12901014
Me cambiaron dos veces la fecha de entrega siendo que había coordinado con 15 días de anticipación la misma y encima me avisaron el mismo día de la entrega.,139386086,1847035186,12901015
Me cambiaron la fecha de retiro del producto dos veces. Me avisaron el mismo día y la entrega la había coordinado con 15 días de anticipación.,139386086,1847033990,12901015
Me reprogramaron dos veces la fecha de retiro. Me decían que me llamaban y nunca paso.,139386086,1850164841,12902015
No responden los mensajes. Los leen e ignoran.,139386086,1844716384,12902015
"melamina de 15mm, no de 18mm como me respondieron.",139386086,1835220868,12902015
"No recomiendo al vendedor, si bien la atención no fué mala, el producto fué HORRIBLE. Vino con las patas rotas, y encima eran de PLASTICO. Un *.-",139386086,1831781002,12902015
Son un *,,1850033491,12902015
"es una enpresa donde engañar a las personas es su mejor virtud, me dijeron 96 hs para la entrega y después q compre me querian entregar en 15 dias,",,1859671606,12902015
"Fue la peor experiencia de compra que tuve EVER en Mercado Libre. Se quedaron en el pasado muchachos. Hoy la atención al cliente es vital  .",139386086,1845415056,12902015
Un *. Quisieron sacarme mis datos por otra plataforma. Me dijeron que estaba el producto y no estaba. Mal la entrega... No lo recomiendo .,139386086,1845398660,12902015
"El sistema de compra web es exageradamente innecesario, dificultoso y nada amigable con el usuario. La atención recibida en la sucursal fue regular casi mala.",139386086,1857957809,12902015
Me hicieron ir hasta palermo y no tenían el producto. Me enteré allá q había pagado mas de lo publicado al momento. Pésima experiencia,,1836566472,12903013
"Me pidieron el nombre de quien lo iba a retirar, puse el de mi hermano ya que no podía ir yo. En el sistema de ellos no figuraba el y tuve que terminar yendo...",,1835502688,12903023
No me hicieron la factura A como corresponde !Fraudulento e ilegal,,1811158236,12903023
"Segunda vez que pasa lo mismo, se consulta por mensajería antes de ir si hay stock, no tenian cyan tuve que llevar2 negros y comprar en otro lado.",109089,1801721670,12903024
"Pésimo, perdida de tiempo. No me lo quisieron entregar en versalles aunque previamente eso se acordó. Y después se les traspapelo",,1776905779,12903024
Tiene publicado productos sin stock.,,1833957742,12903024
Lo iba a pasar a buscar y no tenían idea del producto. Se ofrecen a traerlo y demoran 26 días para hacer la entrega luego de perseguirlos cada semana.,,1836069419,12903024
"el producto demoro en ser entregado  Fui 2 veces a buscarlo después de recibir la notificiacion por ML y no estaba . Mala coordinacion de entrega ,",,1847965393,12903088
"Jamás se hizo cargo de su error, nunca dio la cara, y para colmo en vez de cambiarme el producto y enviármelo el me hizo ir nuevamente y me quiso dar lo mismo",,1847300133,12903088
"Totalmente malo el trato, fui 4 veces a buscar el pedido, una falta de respeto a los clientes! No es para nada recomendable!!",,1847594871,12903088
"No lo recomiendo,0 compromiso. Recibi un aviso para cuando poder retirar el producto y el dia que lo voy a retirar, sin explicacion alguna me cancelan la compra",,1845238743,12903088
Compré unas crocs y 15 días después aún no tenía el producto para retirar. Di intervención al equipo de mercadolibre para que me reintegre el dinero.,,1847466093,12903088
No encontraba mi producto. Me hizo esperar mas de lo debido y encima criticó el sistema de ventas online.,,1846032918,12903088
"Compre para un regalo chequeando la fecha, cuando fui a retirarlo no estaba y no dieron ninguna justificación, solicite que lo envíen y dieron de baja la venta.",,1847425688,12903088
Muy raro todo....ya estaba el producto p retirarlo del local....y de repente me devuelven el dinero xq no tenían stock!!! Ventas dudosas del Cyber!!,,1845588622,12903088
una vergüenza!,,1845199525,12903088
No lo recomiend0 mala atención y dispocicion.,,1833429826,12903088
No existís para los que te entregan el paquete.,175081360,1803389917,12903088
Fui tres veces a buscar el producto un *,,1845641512,12903088
Muy mala la atención en el local donde retiré las crocs. El producto muy bueno,,1845623217,12903088
"Me contestó todo, pero no tenía lo que me vendió.",,1847052349,12903088
"Mala predisposición cuando fui a retirar el producto. Si están atrasados con las entregas, avisen antes así el usuario no viaja de gusto. No lo recomiendo.",,1847773530,12903088
"Envían notificaciones que no son las correctas, me informaron que estaba el producto fui a la tienda y no era cierto. Poco serio",,1847457003,12903088
No lo recomiendo . después de una semana me dijeron que me devolvian el dinero. Ni disculpas.  Poco serios .se disculparon cuando les consulte pero sino cero .,,1845259208,12903088
"Hubo un error con el talle, como las compre en promocion, no me lo permitieron cambiar. Aún asi era algo que se podia resolver. Lamento la calificacion",175081360,1832332445,12903088
"no permiten cambio de talle, demora en la entrega sin respetar fecha pactada",,1846348306,12903088
Estaban demorados con la entrega y hoy recibo un mail q cancelaron la venta. Ni siquiera se comunicaron conmigo para explicarme qué pasó. no recomiend,,1850737217,12903088
Mala la atención del local.,,1847476192,12903088
Una hora para retirarlo... no encontraban la venta. Casi me voy sin él producto. Por suerte la buena predisposición de una empleada lo resolvio,320396604,1847368436,12904011
"Mercaderia trucha. No solo no giraban las paletas del ventilador, sino que nunca intentaron solucionar el problema. Un * como vendedores.",109089,1835337066,12904021
"No le compraría de nuevo a Fravega. Entrega del producto producto a tiempo y como lo describe PERO, después, cualquier consulta queda en la nada.",,1814431873,12904023
Manifesté en reiterados mensajes que estaba mal la factura que me querían entregar otra cosa y jamás modificaron el error no lo recomiendo muy irresponsables,,1817887600,12904023
nao houve a entrega do meu produto.,,1816663091,12904059
Não dá a devida atenção ao consúmidos.  Péssimo,,1824794058,12904059
Péssimo,,1820508036,12904059
"Simplesmente não responde ! Não entrega, não dá satisfação. Péssimo !",,1837386241,12904059
Experiencia desastrosa .. muy mala calidad la cuna que venden! primera vez que tenemos esta mala experiencia,,1797726026,12904065
No supieron solucionarlo y no cumplieron con el tiempo acordado. Mercado libre se lavó las manos. Iniciaré la denuncia a Def Consumidor.,,1796849143,12904080
"Me dijeron que ya estaba listo para ser retirado y cuando llegue no era así, me hicieron perder tiempo y dinero y nunca se hicieron cargo.",,1847633092,12904080
Fui a buscarlo cuando me enviaron el mail avisando que mi producto estaba listo y no estaban en el local. Tuve que retirar una semana después.,,1848495086,12904080
ATENCION PESIMA.NO SE LOS RECOMIENDO A NADIE...SON UN KIOSCO,,1847703366,12904080
Un *!,,1845411295,12904080
Dan información falsa antes de realizar la compra y a la hora de retirar el producto tienen mucha demora,,1846764755,12904080
Me parece de MALA VOLUNTAD Y MAL EMPRESARIO EL NO PODER CAMBIARNE SIMPLEMENTE EL TALLE... UNA VERGUENZA,,1846696399,12904080
"Compré 3 productos por Cybermonday solo uno llegó bien. Los otros dos, talles diferentes a los solicitados",,1847620330,12904080
Lo fui a retirar al local donde se supone q tenia q estar las zapatillas y no estaban. después de dar vueltas como media hora me mandaron a otra sucursal a busc,168175742,1813010899,12904089
Las zapatillas nos estaban en condiciones. Me hicieron firmar el recibo de entrega y querían que deje las zapatillas para luego pedir la devolución.,168175742,1796430725,12904089
"Te ofrecen algo que después dicen ellos que esta en malas condiciones y te hacen el favor de no vendertelo. Son un amor..No son serios , es mas son impresentas",,1850878538,12904105
Notificaron que el producto estaba para retirar y no era así. Me hicieron ir dos veces a buscarlo. Compré zapatillas negras y recibí unas azules,229908790,1820306617,12906002
Falta de atención al.cliente me entregó el.producto sin bolsaLa tuve que pedir así no funciona,,1833477259,12906022
El día 13 pague la compra y el 22 me avisan que no cuentan con el producto.Sin explicarle cómo devolverme el dinero o tener opción de elegir otro producto,,1805897139,12906027
Compré un talle y me dieron otro. Mala coordinación en el local,,1836429910,12906030
Pésima la atención! Das comprar y comienzan a decirte que sino hay talle no te resuelven nada y te dicen una fecha y esta en otra la ropa. SP,,1819146198,12906035
Pesimo todo,,1819139626,12906035
Pésima atención y el producto en sí,,1819143999,12906035
"Fui a retirarla a sucursal y no estaba, luego devolvieron el dinero y me dijeron que fue MERCADOLIBRE quien lo devolvió siendo que eso es FALSO.",,1837740060,12906039
Hace 12 días espero de los cuales por mis cálculos los días hábiles ya son 9 y tiene un máximo de 6 a 8 para el interior? Donde esta el compromiso ?,,1819918777,12906043
"No lo recomiendo, demoro 5 días en hacer el envio, la atención fue pésima, solo escusas, no respetan sus clientes",,1827787067,12907010
MUY MAL COORDINADA LA ENTREGA POCO SERIO NO LO RECOMIENDO.,216789841,1831720513,12907011
Terrible!  No recomiendo,,1830806733,12907014
Incumplen! Cero responsabilidad,,1830828974,12907014
Horrible,,1830834074,12907014
"Son irresponsables, ya que me hicieron ir al local de mi ciudad a levantar el pedido y nunca llego. Me trataron muy mal, nunca contestaron",,1797885252,12907015
Muy lento el envío y tienen mal el stock. No son ágiles. Me devuelven mi compra en 2 meses mercado libre. Pésimo,,1831155090,12907024
"Fui a colocar las cubiertas y me dijeron q no las tienen, que están en falta porque son viejas y ya no se hacen mas, que son 2012. Anularon la operaci",51101521,1846788661,12907025
"Horrible parece que te hacen un favor , caras largas, ni saludan, ni te miran, horrible lugar, parece trucho",73066581,1853541719,12908009
Trato desubicado e irrespetuoso.,73066581,1813619173,12908009
Empleados muy amargos . Expliquenles que somos clientes y no vacas. además obligan a firmar el remito antes de entregar !,73066581,1852650323,12908009
"No entregan lo que la publicación indica, perdida total de tiempo NO LO RECOMIENDO",73066581,1828771963,12908009
"Muy malo el servicio, fui a buscar el producto y no lo tenian en stock en el domicilio pactado. Tuve que irme hasta caballito para poder retirarlo.",73066581,1816410277,12908009
Excelente,109089,1809999354,12908010
"El producto y la atención EXCELENTE, pero me parece PESIMO que hayan cancelado mi compra y obligado a recomprar a un precio mayor. Yo ya habia pagado el 298.",109089,1803002281,12908010
"La atención es malísima, mi novio fue a retirarlo y la empleada lo trato mal, me llama el por cel desde la sucursal y yo escuchaba la poca pacien",109089,1844575712,12908010
el viejo que te entrega el producto me atendió mal y hasta irrespetuoso,109089,1808157785,12908010
Yo le pagué y me cancelo xq aumento,,1796543124,12908010
No salió nada bien pero finalmente recibí la plancha después de semanas,109089,1805041535,12908010
Tuve q ir dos veces..No me gustó la atención excepto el señor q me entrego el producto,109089,1833827855,12908010
"El producto y la atención EXCELENTE, pero me parece PESIMO que hayan cancelado mi compra y obligado a recomprar a un precio mayor. Yo ya habia pagado el 298.",109089,1803003910,12908010
un desastre,,1800269208,12908014
un desastre,,1800271719,12908014
Por culpa de su cadete tuve que viajar dos veces al lugar para poder retirar,,1814627902,12908019
SeDirigió a ml de muy mala manera porque yo no había entendido lo que me estaba explicando.,,1834676004,12908020
vengo a retirar una compra que hice por mercado libre... la chica q me atendio me miro como de que planeta venia...,299055600,1801547201,12914147
"Muy MALA. Demoraron mi producto del  179 al 310, alfinal me cancelaron la compra. Y nadie me asesoro con la devolución del dinero. Tuve q reclamar por ML",223860724,1810766870,12914149
Me mintieron sobre el stock ya que el libro estaba en Mar del Plata y sobre la fecha en la que me lo iban a entregar.,223860724,1804325580,12914149
No lo recomiendo. No estaba el producto en el lugar ni en el día pautado. Cancelaron la compra aunque pedimos que no. Muy mal trato.,223860724,1824204661,12915149
El producto lo retire ayer y hoy cundo lo fui a utilizar tenía uno de los dos presuntos roto,7386518,1842351800,12915164
No lo recomiendo al vendedor ya que en simultáneo en el local ofrecian un oferta mucho mejor a la publicada online. Me siento estafada,,1848504610,12916006
"Despectivo, atendiendo al cliente mientras hablaba con un compañero de trabajo.",222758551,1822994890,12920001
No me gusto la atención de la farmacia una extranjera con rulitos muy mal predispuesta,191047873,1849476278,12920024
Mala experiencia,,1834749371,12920025
Comentario moderado por MercadoLibre,,1832192472,12921017
Me avisaron que ya estaba el producto para retirar en la sucursal que elegí. Cuando fui no estaba y nadie sabía cuando podía pasar a retirarlo. No me dieron rta,,1848461267,12922001
"Muy mala la atención de Makro San Justo, estuve media mas de media hora esperando que encuentren el usuario, con el dni y todos Las datos que podía brindarles",,1844690825,12922021
Estuve hasta el último día para poder recibir el producto porque resulta que FRAVEGA AVELLANEDA se caga en las codiciones de mercadolibre,,1846387810,12923073
Son unos caraduras! Me vendieron algo que no tenían en stock y encima me dicen que el dinero de mi compra será acreditado en 15 días! Son unos delincuentes!!!,284428514,1845494521,12923078
"Fui a buscar el producto y no estaba disponible, cuando reclame me dijo que siempre había estado disponible. No pude comprar el producto",284428514,1831333824,12923078
Desprolijo y no me contesto mas al hacerle un reclamo.,78541029,1860491855,12924074
"No lo recomiendo. Me dijeron varías veces el horario, fui 15 minutos antes q cierren y no me quisieron atender, en horario que figuraba abierto.",284428514,1845947526,12924080
Muy mala onda los empleados,284428514,1845617167,12925010
El empleado que nos atendió no encontraba el pedido y no permitía el retiro a la persona autorizada a retirarlo.,284428514,1845464985,12925017
Tuve que ir dos veces por el no coincidían el nombre de la cuenta con el nombre del documento que fue a retirar primera ves que me pasa eso nunca tuve problemas,284428514,1827915287,12925017
Uds. podrán observar mi historial de compras por M.L. Siento la responsabilidad de comunicarles lo ocurrido. El parlante funciona bien.,,1813073077,12926024
"Tardaron mucho en enviar la TV, la envian sin coordinar ni previo aviso varios dias después, un *!!!",,1846457124,12926024
de un dia para el otro el producto subio un 500 % por el tema del ciber monday una *,,1843962478,12926025
de un dia para el otro el producto subio un 500 % por el tema del ciber monday una * me queren devolver el dinero no yo quiero el producto,,1843964551,12926025
UN DESASTRE. Compré un freezer y lo devolví 10 minutos después. Para cobrar tardaron segundos. Para devolver la compra van 12 días y todavía no hay noticias,,1837203004,12926025
"Pésima, un vendedor de Falabella Moron, no le quería entregar el producto a la persona autorizada, tuve que comunicarme con el gerente de la sucursal.",,1824067640,12926028
"Me entregaron un lavarropas que no funciona,el servicie vino después de un mes,el lavarropas lo tengo en mi poder y nadie me da una solución,una falta de respet",,1820217649,12926028
"No solucionaron el tema de la cancelación no respondieron  todos los mensajes que se enviaron ,irresponsables , nulo criterio comercial , no respetan al cliente",,1816918213,12926048
"Si bien la compra fue buena, la sucursal no esta al tanto de las politicas de retiro, tuve que ir varias veces e incluso hacer un reclamo por mercadolibre",,1823580055,12926048
Compre la remera como regalo a un amigo. El la paso a retirar y luego me dijo que estaba desteñida! Si es con fallas tienen que avisar.,196639517,1829110288,12926119
Un desastre,,1857374660,12926120
No hubo intención de solución Publicación engañosa,,1830390396,12927003
El producto no funciona,,1833312265,12927019
La facturación de la compra se debe realizar sin tantos inconvenientes.- Querían que yo les mande por carta constancia de CUIT y una declaración jurada firmada.,,1848814606,12927022
"Me atendio mal en el local de venta, me prometio el portaequipaje y en el momento no lo tenia! Me entrego otro modelo de Ford Fiesta.",,1849229318,12928115
"UN DESASTRE!!! Publican cosas, voy a retirar y no tienen stock Hipermercado, Nunca se comunicaron a pesar de mis mensajes. Un *",,1844466825,12930025
No lo recomiendo porque luego de un mes de espera no tengo el producto que ya pague y que ahora tengo que procurar me reintegre el dinero.,,1826688353,12930025
"Muy mala experiencia. Lo busqué el sábado, me mojé con la lluvia y al llegar me dijeron que no lo tenían. Y el estado de la compra decía listo para retirar.",303870475,1848140549,12930025
Hice una compra me avisaron q la vaya a buscar  tenía más de 1 hora y media de viaje y cuando llegue me dijeron q el producto no estaba disponible,,1849213359,12930025
"Pésima atención y trato. No cumplieron con la compra la dieron de baja sin previo aviso, no los recomiendo",,1847893410,12930026
"Pésima atención, pésimo trato, suspendieron la compra sin previo aviso. No lo recomiendo",,1847897798,12930026
"No lo recomiendo en absoluto, me suspendieron la compra sin previo aviso. Pésima atención, pésimo trato.",,1847898564,12930026
Tardaron casi 15 días en entregármelo. Me hicieron ir 3 veces a retirarlo y no estaba en stock.,,1848514801,12930027
Tardaron 15 días  o - en la entrega. Cuando supuestamente al momento de ofertar tenían en stock. Me hicieron ir 3 veces a buscarlo y no había llegado,,1848518111,12930027
"Consulte, oferte y tardaron casi 15 días en entregármelo. Me hicieron ir 3 veces a retirarlo y no estaba",,1848515502,12930027
Para empezar ni saluda la chica del mostrador trata mal a la gente ni t presta atención a lo q le decís no debería trabajar en atención al cliente,,1845825463,12930029
Estuve esperando alrededor de media hora para retirar el pedido. Habían solo dos personas en el local para atender a aprox diez. Solo era entregarme el producto,,1847059888,12930029
"me dijeron que me la entreganban un dia y resulta que me la entregaban una semana después,.",,1847486571,12930030
"que puedo decir,,después de 15 dias de dar mil vueltas me dice que no me lo envia tiene que explicar antes de ofertar que no hace envios .",131348280,1847428887,12930035
"De los 6 productos que compre, mandaron otra cosa de 3 productos, y tuve que ir 3 veces al punto de retiro. Es la ultima vez que les compro algo. Nunca mas",,1846878841,12930036
"De los 6 productos que compre, mandaron otra cosa de 3 productos, y tuve que ir 3 veces al punto de retiro. Es la ultima vez que les compro algo. Nunca mas",,1846525354,12930036
"De los 6 productos que compre, mandaron otra cosa de 3 productos, y tuve que ir 3 veces al punto de retiro. Es la ultima vez que les compro algo. Nunca mas",,1846523001,12930036
"De los 6 productos que compre, mandaron otra cosa de 3 productos, y tuve que ir 3 veces al punto de retiro. Es la ultima vez que les compro algo. Nunca mas",,1847517851,12930036
"De los 6 productos que compre, mandaron otra cosa de 3 productos, y tuve que ir 3 veces al punto de retiro. Es la ultima vez que les compro algo. Nunca mas",,1846524911,12930036
"De los 6 productos que compre, mandaron otra cosa de 3 productos, y tuve que ir 3 veces al punto de retiro. Es la ultima vez que les compro algo. Nunca mas",,1846521361,12930036
"No los recomiendo, le expliqué q tuve q tirar el producto por q la paleta de sombra era una ensalada de lo desarmada q estaba después de abrir el producto.",,1844401246,12930038
Me acerque a buscar lo productos y Jamas avisaron que no tenian stock d. Tuve que llamar mas de 5 veces  y demoraron mas de 20 dias en tener stock. Malísimo,,1846859365,12930038
Me acerque a buscar lo productos y Jamas avisaron que no tenian stock d. Tuve que llamar mas de 5 veces  y demoraron mas de 20 dias en tener stock. Malísimo,,1846862256,12930038
Me acerque a buscar lo productos y Jamas avisaron que no tenian stock d. Tuve que llamar mas de 5 veces  y demoraron mas de 20 dias en tener stock. Malísimo,,1846857225,12930038
Me acerque a buscar lo productos y Jamas avisaron que no tenian stock d. Tuve que llamar mas de 5 veces  y demoraron mas de 20 dias en tener stock. Malísimo,,1846863134,12930038
Me acerque a buscar lo productos y Jamas avisaron que no tenian stock d. Tuve que llamar mas de 5 veces  y demoraron mas de 20 dias en tener stock. Malísimo,,1846860591,12930038
Tardaron más o menos 15 días en la entrega. Me hicieron ir 3 veces a la sucursal a buscarlo y no estaba.,,1848512721,12931029
El labial es mucho mas oscuro de lo que aparece en la foto!!!!!!!,,1845746234,12931029
Un verdadero *! Nunca más! Una atención pésima y mala organización al entregar los productos,,1845080929,12931030
"No responde lo q preguntas, monosilábico, pésima atención.",,1844457291,12931030
Tuve que ir 3 veces a retirar porque me enviaban otro producto. Leian los mensajes y no respondian. Lo resolvieron cuando dije que iba a iniciar el reclamo.,,1830451157,12931030
Muy malo el sistema para coordinar la entrega,,1848408236,12931030
"Pesimo, nunca vivi algo igual desde que uso ml. Entrega fuera de termino, sin factura. Llamar para reclamar es imposible, no atienden el telefono.",,1847050163,12931030
No me lo querían entregar. X desorganizados.  Te confirman día y hora y después te dicen que la persona no está registrada. Todo fue una discusión,,1847250921,12931031
"No recomiendo comprar en esta perfumería, el area de logística para la entrega de productos un *. Me pasaron la fecha dos veces y cuando fui no estaba.",,1848540626,12931031
"La atención es mala, tardan un montón en contestar las llamadas y tienen muy mala predisposición.",,1846430455,12931032
El producto no estaba para la fecha que me indicaron. Espere una hora porque no lo encontraban y tuve que volver otro dia a buscarlo.,,1845749445,12931032
No lo recomiendo . No envían la garantía correspondiente,,1830505119,12931032
"Vendieron el producto que compré. La mejor solución, decidida por ellos unilateralmente, fue devolverme el dinero. Me hicieron perder tiempo y no tengo mi prod",131348280,1845506621,12931032
No lo recomiendo se confundió en uno de los productos y nunca respondió.,,1849156302,12931034
Cuando llegue al local la chica me atendió me re mal y no querían entregarme el labial por que no les llego nunca la notificación de la compra.,,1845954094,12931034
Mala la atencion de donde lo retire! Desastre..,,1846525114,12931034
La vendedora nieves montoya me atendió,,1848791110,12931034
"No lo recomiendo, nunca siguió el hilo de las consultas, respondía lo que quería. Fui en 2 oportunidades a retirar el producto y estaba cerrado.",,1835238193,12932005
"No lo recomiendo, nunca siguió el hilo de las consultas, respondía lo que quería. Fui en 2 oportunidades a retirar el producto y estaba cerrado.",,1835237852,12932005
El vendedor un *. Poca predisposición con los clientes que había en el lugar.,177881788,1871444816,12932306
"Fui a buscar el producto y no me lo entregaron. Argumentaron que no estaba a mi nombre, aun cuando tenia la factura emitida por ellos.",,1847465907,12933043
"mala atención en la entrega, errores administrativos y demoras, mas de una hora hasta que solucionaron su error,",,1846819655,12933043
Malísima atención.,,1834817480,12934009
no querían cambiar el producto que vino defectuoso,,1846938701,12934018
Cuando fui a instalar las cubiertas no estaban en destino y tuve que reclamar para que las instalen con demora.,335450903,1846850227,12935018
"MEGATONE PESIMA ATENCION, MAL SISTEMA DE ENTREGA,  PERDI TIEMPO Y DINERO, VAYAN A DEFENSA DEL CONSUMIDOR.",,1844924037,12938030
"No contesto , las preguntas que le hice.No encontré el lugar y no me dio opciones.",,1844891521,12938030
La publicida era de un 170m. Y medieron 167.5m. Decian que mercadolibre. No los dejo aclara. Para mi solo.. vendia. Sin importa la diferencia..mal,218165061,1846712037,12939021
Tenía que retirar el producto en la sucursal de Belgrano. Fui y me dijeron que la tenían en Floresta. Perdí medio día de trabajo por su error.,218165061,1850829405,12939024
Comentario moderado por MercadoLibre,,1847402779,12940073
Comentario moderado por MercadoLibre,,1847475191,12940073
no tiene sotck,,1857351439,12940099
no se por que anuncian artículos sin stock,,1857365849,12940099
"Fila interminable no tenian el producto, me hicieron ir al pick up center allí no iba a esperar 1 hora más  de fila. No recomiendo.",81670356,1855086040,12940099
"El vendedor es LOI, no tenían en stock el producto que había comprado, pero no solo lo mío sino todo el mundo que iba a retirar.",81670356,1859207662,12940099
No me senti respetado,81670356,1858936760,12940099
"chantas,compré con anticipo,les pedí factura con rut con tiempo,cuando la van a retirar el fenómeno de mostrador dice q está agotada y q se escapa de sus manos",,1858722342,12940099
Compro y el producto q comore lo revenden luego me dicen q compre otro y hacen lo mismo perdida de tiempo y dinero,,1856889633,12940099
Muy pésima atención en el local,81670356,1859539273,12940099
Me trataron muy mal me hicieron perder tiempo pague el producto por adelantado y siguieron vendiendo sin apartar mi product todavía no me devolvieron el dinero,81670356,1854823717,12940099
"Mala experiencia de compra, no volveré a comprar.",81670356,1858529159,12941105
No tenían el producto que compré.,81670356,1858084473,12941105
MUY LENTO TODO,81670356,1856532567,12941106